datetime,month,day,hour,dayofweek,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,registered
2011-03-08 21:00:00,3,8,21,1,3,0,1,2,27.88,31.82,89,8.9981,81
2011-11-01 22:00:00,11,1,22,1,1,0,1,3,6.56,9.09,93,7.0015,28
2011-02-09 02:00:00,2,9,2,2,3,0,1,3,25.42,29.545,73,7.0015,11
2012-02-09 15:00:00,2,9,15,3,3,0,0,3,30.34,35.605,74,8.9981,176
2011-06-15 14:00:00,6,15,14,2,2,0,1,1,30.34,32.575,28,0.0,128
2011-09-04 23:00:00,9,4,23,6,2,0,0,2,15.58,19.695,87,6.0032,45
2012-08-09 03:00:00,8,9,3,3,3,0,0,2,27.06,29.545,89,15.0013,40
2012-05-03 10:00:00,5,3,10,3,1,0,1,2,9.84,12.88,60,0.0,74
2011-06-01 11:00:00,6,1,11,2,1,0,1,1,9.02,12.88,44,6.0032,57
2012-06-01 00:00:00,6,1,0,4,1,0,1,1,9.02,12.88,75,6.0032,24
2012-02-02 02:00:00,2,2,2,3,1,0,1,2,17.22,21.21,67,8.9981,7
2011-03-05 11:00:00,3,5,11,5,2,0,1,2,27.06,31.06,65,22.0028,120
2011-06-01 14:00:00,6,1,14,2,1,0,1,1,11.48,13.635,36,11.0014,59
2012-12-07 19:00:00,12,7,19,4,3,0,1,1,30.34,33.335,48,15.0013,532
2011-08-15 01:00:00,8,15,1,0,3,0,1,2,24.6,27.275,88,8.9981,9
2011-12-05 07:00:00,12,5,7,0,2,0,1,1,18.86,22.725,88,8.9981,283
2011-06-19 17:00:00,6,19,17,6,2,0,0,1,30.34,33.335,51,0.0,238
2012-05-19 07:00:00,5,19,7,5,2,0,0,1,18.86,22.725,67,7.0015,67
2012-07-08 05:00:00,7,8,5,6,3,0,1,1,28.7,33.335,79,7.0015,33
2011-12-10 04:00:00,12,10,4,5,4,0,1,3,22.14,25.76,94,26.0027,6
2011-01-13 03:00:00,1,13,3,3,1,0,1,1,5.74,6.06,50,22.0028,3
2011-07-13 16:00:00,7,13,16,2,3,0,1,2,27.06,29.545,89,0.0,118
2012-09-03 22:00:00,9,3,22,0,1,0,1,1,13.94,14.395,31,32.9975,100
2011-03-19 14:00:00,3,19,14,5,1,0,0,1,20.5,24.24,31,32.9975,144
2012-09-07 13:00:00,9,7,13,4,3,0,1,2,31.16,34.85,55,16.9979,188
2012-05-11 20:00:00,5,11,20,4,4,0,1,1,13.12,15.15,49,16.9979,228
2011-07-16 20:00:00,7,16,20,5,3,0,0,1,29.52,33.335,51,15.0013,188
2012-06-02 14:00:00,6,2,14,5,1,0,1,1,16.4,20.455,35,11.0014,126
2012-03-09 22:00:00,3,9,22,4,3,1,0,2,28.7,33.335,84,8.9981,104
2012-06-17 08:00:00,6,17,8,6,2,0,0,1,22.96,26.515,68,16.9979,95
2012-01-19 02:00:00,1,19,2,3,1,0,1,1,5.74,7.575,50,8.9981,3
2012-09-14 22:00:00,9,14,22,4,3,0,1,1,25.42,28.79,83,12.998,189
2011-05-18 00:00:00,5,18,0,2,2,0,1,2,22.14,25.76,88,15.0013,15
2012-12-06 22:00:00,12,6,22,3,2,0,1,1,27.06,29.545,94,7.0015,188
2011-11-14 13:00:00,11,14,13,0,4,0,1,1,24.6,31.06,49,26.0027,153
2012-03-17 23:00:00,3,17,23,5,1,0,0,1,20.5,24.24,77,11.0014,151
2012-09-14 18:00:00,9,14,18,4,3,0,1,1,29.52,32.575,45,15.0013,692
2011-08-09 23:00:00,8,9,23,1,3,0,1,3,25.42,25.76,100,6.0032,26
2012-06-12 22:00:00,6,12,22,1,4,0,1,1,9.84,12.12,65,11.0014,131
2012-07-08 15:00:00,7,8,15,6,3,0,1,1,32.8,37.12,52,0.0,206
2011-07-06 21:00:00,7,6,21,2,2,0,1,1,29.52,34.09,70,8.9981,187
2011-06-05 10:00:00,6,5,10,6,2,0,1,2,22.14,25.76,49,22.0028,97
2011-02-04 06:00:00,2,4,6,4,2,0,0,1,10.66,13.635,70,7.0015,7
2012-05-08 12:00:00,5,8,12,1,3,0,0,1,35.26,40.15,47,35.0008,330
2011-04-11 17:00:00,4,11,17,0,4,0,1,1,17.22,21.21,38,23.9994,438
2012-02-07 02:00:00,2,7,2,1,3,0,1,2,30.34,33.335,51,16.9979,14
2012-07-11 10:00:00,7,11,10,2,4,0,1,2,11.48,12.88,56,19.9995,151
2011-11-17 08:00:00,11,17,8,3,4,0,1,3,13.94,15.15,61,19.9995,343
2011-01-05 00:00:00,1,5,0,2,2,0,0,1,17.22,21.21,67,6.0032,77
2011-06-09 04:00:00,6,9,4,3,3,0,1,2,22.14,25.76,94,19.9995,3
2011-07-05 10:00:00,7,5,10,1,2,0,0,1,22.96,26.515,49,19.9995,208
2011-11-02 01:00:00,11,2,1,2,1,0,1,1,4.1,6.82,54,6.0032,6
2011-04-02 16:00:00,4,2,16,5,1,0,1,2,12.3,14.395,42,15.0013,91
2011-08-07 14:00:00,8,7,14,6,3,0,1,2,32.8,39.395,63,23.9994,163
2012-02-08 04:00:00,2,8,4,2,3,0,1,1,27.06,30.305,83,0.0,9
2012-02-10 22:00:00,2,10,22,4,4,0,1,2,25.42,27.275,94,7.0015,212
2012-01-08 02:00:00,1,8,2,6,3,0,1,1,26.24,28.79,83,7.0015,13
2012-01-19 14:00:00,1,19,14,3,1,0,1,1,9.84,11.365,44,12.998,104
2011-10-09 19:00:00,10,9,19,6,3,0,0,1,28.7,32.575,58,8.9981,214
2012-07-04 02:00:00,7,4,2,2,2,0,0,1,14.76,16.665,29,23.9994,25
2012-12-12 11:00:00,12,12,11,2,4,0,1,2,13.12,15.15,49,15.0013,148
2011-11-11 04:00:00,11,11,4,4,4,1,0,1,12.3,14.395,61,12.998,8
2012-04-04 16:00:00,4,4,16,2,2,0,1,2,26.24,31.06,44,19.0012,304
2011-01-07 20:00:00,1,7,20,4,3,0,1,1,29.52,32.575,42,15.0013,185
2012-10-13 08:00:00,10,13,8,5,4,0,0,1,13.94,17.425,53,7.0015,151
2012-08-03 05:00:00,8,3,5,4,1,0,1,1,17.22,21.21,77,15.0013,28
2011-09-19 18:00:00,9,19,18,0,3,0,1,2,22.96,26.515,68,8.9981,484
2012-07-13 15:00:00,7,13,15,4,3,0,1,2,32.8,35.605,36,7.0015,261
2011-05-02 13:00:00,5,2,13,0,1,0,0,3,9.02,11.365,100,11.0014,62
2011-08-01 16:00:00,8,1,16,0,1,0,0,1,7.38,6.82,29,30.0026,68
2012-12-02 07:00:00,12,2,7,6,1,0,0,1,3.28,4.545,53,12.998,18
2012-04-18 09:00:00,4,18,9,2,2,0,1,3,19.68,23.485,44,19.9995,245
2012-06-14 05:00:00,6,14,5,3,2,0,1,2,24.6,31.06,56,16.9979,40
2012-11-19 00:00:00,11,19,0,0,4,0,1,1,14.76,17.425,66,15.0013,22
2011-08-17 00:00:00,8,17,0,2,3,0,1,1,27.06,31.06,69,6.0032,16
2011-03-06 06:00:00,3,6,6,6,2,0,1,1,22.14,25.76,45,19.9995,98
2011-06-08 15:00:00,6,8,15,2,3,0,0,2,34.44,40.15,53,16.9979,232
2012-04-12 23:00:00,4,12,23,3,4,0,1,1,19.68,23.485,67,16.9979,91
2012-01-10 08:00:00,1,10,8,1,4,0,1,2,18.86,22.725,77,7.0015,744
2011-09-06 08:00:00,9,6,8,1,2,0,1,2,31.16,36.365,70,7.0015,400
2012-02-03 20:00:00,2,3,20,4,1,0,1,2,14.76,17.425,87,12.998,93
2012-10-11 15:00:00,10,11,15,3,4,0,0,1,21.32,25.0,45,0.0,351
2012-04-06 13:00:00,4,6,13,4,2,0,1,1,26.24,31.06,41,23.9994,189
2011-08-09 15:00:00,8,9,15,1,3,0,1,3,27.06,29.545,89,19.9995,115
2011-01-01 23:00:00,1,1,23,5,1,0,0,2,18.86,22.725,88,19.9995,24
2011-12-01 06:00:00,12,1,6,3,1,0,1,1,4.92,7.575,93,8.9981,16
2012-04-06 05:00:00,4,6,5,4,2,0,1,1,21.32,25.0,68,0.0,33
2011-06-16 23:00:00,6,16,23,3,2,0,1,3,24.6,28.03,83,16.9979,14
2011-07-06 22:00:00,7,6,22,2,2,0,1,1,28.7,32.575,65,8.9981,126
2011-08-04 08:00:00,8,4,8,3,2,0,1,3,13.94,16.665,87,11.0014,208
2011-03-10 08:00:00,3,10,8,3,4,0,1,2,14.76,18.18,71,7.0015,359
2011-04-01 14:00:00,4,1,14,4,1,0,1,1,10.66,12.88,52,15.0013,54
2012-09-07 02:00:00,9,7,2,4,3,0,1,3,28.7,33.335,89,12.998,4
2012-03-11 19:00:00,3,11,19,6,4,0,0,1,14.76,17.425,50,11.0014,217
2011-07-12 22:00:00,7,12,22,1,4,0,1,3,9.84,9.85,93,30.0026,13
2012-12-11 13:00:00,12,11,13,1,4,1,0,1,24.6,30.305,60,15.0013,312
2012-07-03 06:00:00,7,3,6,1,1,0,1,1,11.48,12.88,61,26.0027,104
2011-06-04 21:00:00,6,4,21,5,2,0,1,1,18.86,22.725,41,19.0012,84
2011-01-04 10:00:00,1,4,10,1,2,0,1,1,13.12,15.15,66,19.0012,63
2011-11-17 00:00:00,11,17,0,3,4,0,1,2,17.22,21.21,88,16.9979,22
2012-09-03 12:00:00,9,3,12,0,1,0,1,1,14.76,16.665,34,27.9993,174
2011-09-09 02:00:00,9,9,2,4,3,0,1,2,25.42,25.76,100,16.9979,7
2011-10-08 00:00:00,10,8,0,5,3,0,1,1,30.34,33.335,51,15.0013,18
2011-09-11 02:00:00,9,11,2,6,4,0,1,1,13.12,17.425,93,0.0,5
2012-06-19 16:00:00,6,19,16,1,2,0,1,1,32.8,37.88,55,15.0013,286
2011-02-02 21:00:00,2,2,21,2,1,0,1,1,9.02,9.85,47,22.0028,62
2011-03-03 03:00:00,3,3,3,3,1,0,1,1,8.2,8.335,27,31.0009,1
2011-02-17 19:00:00,2,17,19,3,1,0,1,1,19.68,23.485,55,22.0028,161
2012-11-10 02:00:00,11,10,2,5,4,0,1,1,17.22,21.21,50,8.9981,7
2011-11-14 17:00:00,11,14,17,0,4,0,1,1,25.42,31.06,46,16.9979,464
2011-06-04 04:00:00,6,4,4,5,2,0,1,1,9.84,12.12,65,8.9981,1
2012-01-15 06:00:00,1,15,6,6,1,0,0,2,5.74,6.06,50,19.0012,7
2011-12-05 06:00:00,12,5,6,0,2,0,1,1,18.04,21.97,88,0.0,103
2011-10-05 22:00:00,10,5,22,2,2,0,1,1,21.32,25.0,55,7.0015,121
2012-07-10 07:00:00,7,10,7,1,4,0,0,3,17.22,21.21,58,11.0014,29
2011-04-03 03:00:00,4,3,3,6,1,0,1,2,7.38,8.335,74,16.9979,1
2012-09-12 20:00:00,9,12,20,2,4,0,0,3,14.76,18.18,100,6.0032,102
2011-11-15 20:00:00,11,15,20,1,4,0,1,2,19.68,23.485,82,8.9981,212
2012-04-12 03:00:00,4,12,3,3,4,0,1,2,16.4,20.455,87,8.9981,3
2012-09-08 17:00:00,9,8,17,5,3,0,1,1,35.26,37.88,36,16.9979,699
2012-06-09 22:00:00,6,9,22,5,3,0,1,1,26.24,28.79,89,11.0014,193
2012-12-06 21:00:00,12,6,21,3,2,0,1,1,27.88,31.82,83,7.0015,233
2012-09-13 06:00:00,9,13,6,3,3,0,1,1,20.5,24.24,82,0.0,186
2011-05-04 21:00:00,5,4,21,2,2,0,1,1,13.94,14.395,46,35.0008,81
2012-10-13 22:00:00,10,13,22,5,4,0,0,1,16.4,20.455,62,0.0,156
2011-01-05 11:00:00,1,5,11,2,2,0,0,1,18.86,22.725,82,7.0015,141
2011-06-12 05:00:00,6,12,5,6,4,0,1,3,18.86,22.725,88,15.0013,20
2012-12-04 22:00:00,12,4,22,1,2,0,1,1,17.22,21.21,35,12.998,143
2012-07-04 13:00:00,7,4,13,2,2,0,0,1,20.5,24.24,22,12.998,288
2012-04-07 02:00:00,4,7,2,5,3,1,0,1,27.06,30.305,83,8.9981,66
2012-10-19 23:00:00,10,19,23,4,4,0,1,1,18.86,22.725,88,7.0015,118
2011-10-05 14:00:00,10,5,14,2,2,0,1,2,25.42,31.06,33,0.0,134
2012-07-07 05:00:00,7,7,5,5,3,0,0,1,30.34,35.605,74,12.998,12
2012-10-18 07:00:00,10,18,7,3,4,0,1,1,18.04,21.97,88,16.9979,488
2012-04-14 00:00:00,4,14,0,5,2,0,0,1,16.4,20.455,58,8.9981,85
2012-07-19 07:00:00,7,19,7,3,3,0,1,1,30.34,34.09,58,19.0012,450
2012-03-06 17:00:00,3,6,17,1,2,0,0,1,28.7,31.82,34,16.9979,386
2012-01-01 15:00:00,1,1,15,6,1,0,0,1,18.86,22.725,51,19.9995,164
2012-09-10 18:00:00,9,10,18,0,4,0,1,2,20.5,24.24,72,15.0013,758
2012-09-15 16:00:00,9,15,16,5,3,0,0,2,27.06,31.06,36,15.0013,433
2012-07-17 18:00:00,7,17,18,1,3,0,1,1,36.9,40.15,33,12.998,712
2012-10-11 14:00:00,10,11,14,3,4,0,0,1,22.14,25.76,37,0.0,347
2012-04-15 00:00:00,4,15,0,6,2,0,0,2,22.14,25.76,56,12.998,94
2011-08-01 08:00:00,8,1,8,0,1,0,0,3,6.56,9.09,93,7.0015,15
2011-01-11 22:00:00,1,11,22,1,4,0,1,1,14.76,18.94,81,0.0,91
2011-06-07 16:00:00,6,7,16,1,3,0,1,1,31.16,36.365,70,16.9979,218
2011-05-05 21:00:00,5,5,21,3,2,0,1,1,20.5,24.24,36,12.998,141
2012-11-06 16:00:00,11,6,16,1,2,0,1,2,32.8,35.605,41,27.9993,340
2012-02-15 04:00:00,2,15,4,2,1,0,1,1,11.48,14.395,70,7.0015,1
2011-01-16 01:00:00,1,16,1,6,1,0,0,1,10.66,13.635,56,8.9981,19
2012-09-01 02:00:00,9,1,2,5,1,0,1,1,9.84,12.12,56,8.9981,3
2012-08-16 21:00:00,8,16,21,3,3,0,1,1,30.34,33.335,48,12.998,273
2011-06-18 07:00:00,6,18,7,5,2,0,0,1,26.24,29.545,78,8.9981,45
2012-07-18 12:00:00,7,18,12,2,3,0,1,1,37.72,43.18,37,8.9981,166
2011-08-04 11:00:00,8,4,11,3,2,0,1,2,16.4,20.455,62,26.0027,79
2012-12-19 21:00:00,12,19,21,2,4,0,1,1,13.94,15.91,61,15.0013,164
2011-09-11 06:00:00,9,11,6,6,4,0,1,1,12.3,16.665,87,0.0,98
2012-07-04 20:00:00,7,4,20,2,2,0,0,1,20.5,24.24,20,15.0013,135
2011-11-16 10:00:00,11,16,10,2,4,0,1,3,18.86,22.725,94,0.0,32
2011-12-06 03:00:00,12,6,3,1,2,0,0,1,26.24,28.79,89,19.0012,20
2012-08-08 17:00:00,8,8,17,2,3,0,1,2,32.8,37.88,55,19.0012,751
2011-08-19 04:00:00,8,19,4,4,3,0,1,1,26.24,28.79,83,0.0,7
2012-10-16 06:00:00,10,16,6,1,4,0,1,1,17.22,21.21,67,11.0014,168
2011-12-10 02:00:00,12,10,2,5,4,0,1,2,22.96,26.515,83,19.0012,2
2012-10-11 04:00:00,10,11,4,3,4,0,0,1,10.66,13.635,87,7.0015,4
2011-01-03 04:00:00,1,3,4,0,1,0,1,1,9.02,10.605,69,16.9979,1
2011-10-11 05:00:00,10,11,5,1,4,0,1,2,14.76,17.425,100,8.9981,22
2012-10-18 16:00:00,10,18,16,3,4,0,1,1,24.6,31.06,56,19.0012,356
2012-09-09 01:00:00,9,9,1,6,3,0,0,1,22.96,26.515,73,15.0013,104
2011-02-09 17:00:00,2,9,17,2,3,0,1,2,27.88,31.82,65,11.0014,377
2011-02-17 05:00:00,2,17,5,3,1,0,1,1,13.12,16.665,66,6.0032,11
2012-05-03 20:00:00,5,3,20,3,1,0,1,1,10.66,11.365,37,31.0009,171
2011-04-18 23:00:00,4,18,23,0,2,0,1,1,20.5,24.24,59,16.9979,35
2012-04-05 03:00:00,4,5,3,3,2,0,1,1,22.96,26.515,88,15.0013,14
2011-03-04 06:00:00,3,4,6,4,2,0,0,1,11.48,13.635,65,12.998,23
2012-10-03 21:00:00,10,3,21,2,1,0,0,1,12.3,14.395,39,15.0013,94
2012-04-04 05:00:00,4,4,5,2,2,0,1,1,17.22,21.21,67,6.0032,27
2011-11-01 11:00:00,11,1,11,1,1,0,1,2,8.2,10.605,47,8.9981,31
2012-02-18 12:00:00,2,18,12,5,1,0,0,1,14.76,17.425,43,12.998,241
2012-12-15 05:00:00,12,15,5,5,4,0,0,2,10.66,15.15,75,0.0,3
2012-07-14 18:00:00,7,14,18,5,3,0,0,1,29.52,34.85,79,8.9981,243
2011-03-02 22:00:00,3,2,22,2,1,0,1,1,7.38,10.605,51,6.0032,39
2012-01-07 00:00:00,1,7,0,5,3,0,0,1,31.16,36.365,66,0.0,122
2012-06-08 14:00:00,6,8,14,4,3,0,1,1,33.62,37.88,46,0.0,188
2011-02-15 02:00:00,2,15,2,1,1,0,1,1,11.48,11.365,41,46.0022,2
2011-09-01 18:00:00,9,1,18,3,1,0,0,1,6.56,6.82,40,22.0028,44
2011-10-13 19:00:00,10,13,19,3,4,0,1,2,25.42,28.79,83,11.0014,187
2011-02-12 15:00:00,2,12,15,5,4,0,1,1,17.22,21.21,41,6.0032,175
2011-07-02 05:00:00,7,2,5,5,1,0,1,1,8.2,12.88,86,0.0,9
2012-07-06 13:00:00,7,6,13,4,2,0,1,1,28.7,31.82,37,19.0012,250
2011-01-04 17:00:00,1,4,17,1,2,0,1,1,13.94,15.15,46,22.0028,245
2012-05-16 15:00:00,5,16,15,2,2,0,1,2,29.52,33.335,48,7.0015,222
2011-05-01 10:00:00,5,1,10,6,1,0,1,1,9.02,9.85,37,22.0028,53
2012-10-18 22:00:00,10,18,22,3,4,0,1,2,22.14,25.76,83,12.998,202
2011-01-06 05:00:00,1,6,5,3,2,0,1,2,27.06,29.545,89,6.0032,19
2012-03-09 02:00:00,3,9,2,4,3,1,0,1,27.06,29.545,89,7.0015,30
2011-08-02 12:00:00,8,2,12,1,1,0,1,1,9.84,9.85,38,32.9975,63
2012-09-07 22:00:00,9,7,22,4,3,0,1,2,29.52,33.335,58,7.0015,189
2012-08-06 20:00:00,8,6,20,0,2,0,1,1,29.52,32.575,32,8.9981,291
2012-12-11 11:00:00,12,11,11,1,4,1,0,1,21.32,25.0,72,11.0014,255
2011-03-11 13:00:00,3,11,13,4,4,0,1,2,21.32,25.0,48,16.9979,150
2011-04-07 17:00:00,4,7,17,3,3,1,0,1,32.8,36.365,46,0.0,196
2011-05-08 06:00:00,5,8,6,6,3,0,1,1,26.24,29.545,78,8.9981,94
2011-01-03 19:00:00,1,3,19,0,1,0,1,1,12.3,15.15,49,8.9981,115
2012-12-05 07:00:00,12,5,7,2,2,0,0,1,17.22,21.21,71,8.9981,57
2011-01-04 07:00:00,1,4,7,1,2,0,1,3,9.84,12.12,93,0.0,91
2011-07-01 20:00:00,7,1,20,4,1,0,1,1,7.38,10.605,47,7.0015,50
2011-02-16 08:00:00,2,16,8,2,1,0,1,2,9.02,11.365,55,11.0014,224
2012-06-09 15:00:00,6,9,15,5,3,0,1,1,30.34,34.85,66,12.998,228
2011-01-10 10:00:00,1,10,10,0,4,0,0,3,16.4,20.455,76,23.9994,100
2012-03-18 13:00:00,3,18,13,6,1,0,0,2,18.86,22.725,82,11.0014,346
2012-05-15 15:00:00,5,15,15,1,2,0,1,2,28.7,32.575,61,6.0032,205
2011-08-11 19:00:00,8,11,19,3,4,0,1,1,18.86,22.725,59,0.0,264
2011-04-17 17:00:00,4,17,17,6,2,0,0,1,22.96,26.515,30,30.0026,163
2011-10-07 23:00:00,10,7,23,4,3,0,0,1,29.52,34.09,66,16.9979,53
2011-10-03 15:00:00,10,3,15,0,1,0,1,3,18.04,21.97,0,15.0013,11
2011-02-11 01:00:00,2,11,1,4,4,0,1,1,12.3,16.665,87,0.0,8
2012-10-07 11:00:00,10,7,11,6,3,0,1,1,32.8,36.365,46,12.998,157
2011-12-14 10:00:00,12,14,10,2,4,0,1,2,13.12,17.425,57,0.0,133
2011-01-02 22:00:00,1,2,22,6,1,0,1,2,9.02,12.88,87,6.0032,34
2012-04-13 16:00:00,4,13,16,4,2,0,1,1,22.96,26.515,26,16.9979,350
2011-06-16 03:00:00,6,16,3,3,2,0,1,2,22.96,26.515,73,6.0032,4
2011-09-08 07:00:00,9,8,7,3,3,0,1,1,29.52,34.85,74,7.0015,313
2011-03-05 17:00:00,3,5,17,5,2,0,1,1,28.7,32.575,54,31.0009,464
2011-12-19 03:00:00,12,19,3,0,4,0,1,1,6.56,9.85,86,6.0032,3
2011-03-06 08:00:00,3,6,8,6,2,0,1,2,22.96,26.515,43,22.0028,471
2011-10-16 17:00:00,10,16,17,6,4,0,0,1,23.78,27.275,49,31.0009,253
2012-06-09 00:00:00,6,9,0,5,3,0,1,2,28.7,33.335,84,6.0032,35
2012-10-12 04:00:00,10,12,4,4,4,0,1,2,15.58,19.695,94,7.0015,9
2012-07-08 12:00:00,7,8,12,6,3,0,1,2,32.8,37.88,55,8.9981,197
2012-11-13 23:00:00,11,13,23,1,4,0,1,1,10.66,11.365,56,19.9995,78
2011-07-14 08:00:00,7,14,8,3,3,0,1,1,26.24,31.06,50,23.9994,433
2012-03-06 19:00:00,3,6,19,1,2,0,0,1,27.88,31.82,34,19.0012,337
2012-12-07 11:00:00,12,7,11,4,3,0,1,1,31.16,34.09,45,7.0015,166
2012-09-15 04:00:00,9,15,4,5,3,0,0,2,24.6,29.545,69,23.9994,3
2012-11-03 08:00:00,11,3,8,5,1,0,0,1,9.02,11.365,69,8.9981,68
2012-10-06 12:00:00,10,6,12,5,2,0,0,1,33.62,35.605,30,0.0,329
2012-05-02 08:00:00,5,2,8,2,1,0,0,2,9.84,12.12,75,11.0014,58
2012-02-03 23:00:00,2,3,23,4,1,0,1,2,14.76,18.94,87,0.0,19
2011-10-06 03:00:00,10,6,3,3,2,0,1,1,27.88,31.82,69,11.0014,3
2011-08-02 15:00:00,8,2,15,1,1,0,1,1,9.02,9.85,35,26.0027,45
2011-12-17 03:00:00,12,17,3,5,4,0,0,1,10.66,12.88,60,12.998,22
2011-04-02 07:00:00,4,2,7,5,1,0,1,1,5.74,10.605,59,0.0,87
2011-10-07 12:00:00,10,7,12,4,3,0,0,1,33.62,37.88,46,19.0012,244
2012-07-15 09:00:00,7,15,9,6,3,0,0,2,29.52,34.85,79,0.0,163
2011-02-01 08:00:00,2,1,8,1,1,0,0,3,16.4,20.455,71,15.0013,8
2011-09-15 16:00:00,9,15,16,3,3,0,1,2,22.14,25.76,77,31.0009,193
2012-09-15 15:00:00,9,15,15,5,3,0,0,2,27.88,31.82,34,19.0012,342
2011-03-09 20:00:00,3,9,20,2,3,0,0,1,28.7,33.335,79,11.0014,120
2011-08-14 07:00:00,8,14,7,6,3,0,0,2,27.06,29.545,89,12.998,20
2011-08-19 06:00:00,8,19,6,4,3,0,1,1,26.24,28.79,83,0.0,91
2011-05-02 08:00:00,5,2,8,0,1,0,0,3,8.2,11.365,100,6.0032,10
2012-07-09 02:00:00,7,9,2,0,3,0,1,1,25.42,28.79,83,6.0032,10
2012-12-10 15:00:00,12,10,15,0,4,0,1,1,21.32,25.0,42,30.0026,317
2012-11-07 08:00:00,11,7,8,2,3,0,1,2,27.88,31.82,79,11.0014,644
2011-11-09 17:00:00,11,9,17,2,3,0,0,1,29.52,33.335,51,8.9981,228
2012-04-13 06:00:00,4,13,6,4,2,0,1,1,13.12,15.91,57,11.0014,84
2011-06-12 09:00:00,6,12,9,6,4,0,1,2,18.86,22.725,94,15.0013,200
2012-09-16 02:00:00,9,16,2,6,3,0,0,1,21.32,25.0,63,0.0,62
2011-06-13 07:00:00,6,13,7,0,2,0,1,1,22.96,26.515,56,23.9994,302
2012-01-19 04:00:00,1,19,4,3,1,0,1,1,4.92,7.575,54,7.0015,1
2011-10-15 22:00:00,10,15,22,5,4,0,0,1,20.5,24.24,36,8.9981,121
2011-03-10 20:00:00,3,10,20,3,4,0,1,3,16.4,20.455,82,0.0,191
2012-05-09 14:00:00,5,9,14,2,3,0,1,1,33.62,39.395,56,7.0015,177
2011-09-19 21:00:00,9,19,21,0,3,0,1,2,22.96,26.515,68,11.0014,181
2012-07-04 14:00:00,7,4,14,2,2,0,0,1,20.5,24.24,22,19.9995,252
2012-03-08 23:00:00,3,8,23,3,3,0,1,1,30.34,35.605,79,8.9981,170
2011-10-11 11:00:00,10,11,11,1,4,0,1,2,18.86,22.725,67,26.0027,99
2011-05-08 07:00:00,5,8,7,6,3,0,1,1,27.06,30.305,78,8.9981,247
2012-01-01 07:00:00,1,1,7,6,1,0,0,1,10.66,12.88,93,11.0014,6
2012-12-08 18:00:00,12,8,18,5,3,0,0,1,31.98,34.09,35,7.0015,327
2012-10-08 03:00:00,10,8,3,0,3,0,1,2,29.52,34.85,79,12.998,6
2012-02-04 17:00:00,2,4,17,5,2,0,1,1,20.5,24.24,29,19.0012,601
2011-12-01 11:00:00,12,1,11,3,1,0,1,1,8.2,9.09,51,26.0027,32
2011-03-09 02:00:00,3,9,2,2,3,0,0,2,26.24,30.305,69,15.0013,26
2011-06-11 16:00:00,6,11,16,5,4,0,0,1,18.86,22.725,55,15.0013,263
2011-06-06 12:00:00,6,6,12,0,2,0,1,1,31.16,33.335,37,11.0014,128
2012-10-11 07:00:00,10,11,7,3,4,0,0,1,10.66,13.635,87,7.0015,57
2011-10-14 15:00:00,10,14,15,4,4,0,1,1,25.42,31.06,43,19.0012,169
2011-11-12 21:00:00,11,12,21,5,4,0,0,1,9.02,13.635,55,0.0,53
2012-03-13 16:00:00,3,13,16,1,1,0,1,1,29.52,32.575,34,26.0027,312
2012-02-04 01:00:00,2,4,1,5,2,0,1,3,17.22,21.21,88,6.0032,5
2012-06-08 22:00:00,6,8,22,4,3,0,1,1,30.34,34.85,70,6.0032,157
2011-05-18 04:00:00,5,18,4,2,2,0,1,3,21.32,25.0,94,19.9995,2
2011-10-17 10:00:00,10,17,10,0,4,0,1,1,21.32,25.0,45,11.0014,92
2011-03-11 07:00:00,3,11,7,4,4,0,1,2,13.12,16.665,81,6.0032,280
2012-12-14 00:00:00,12,14,0,4,4,0,1,1,9.02,12.88,64,6.0032,43
2012-09-03 14:00:00,9,3,14,0,1,0,1,1,17.22,21.21,28,31.0009,129
2012-07-07 23:00:00,7,7,23,5,3,0,0,1,34.44,40.91,56,11.0014,114
2011-12-17 23:00:00,12,17,23,5,4,0,0,1,8.2,11.365,75,0.0,63
2012-03-19 17:00:00,3,19,17,0,1,0,1,1,26.24,31.06,53,15.0013,615
2011-04-17 22:00:00,4,17,22,6,2,0,0,1,20.5,24.24,39,7.0015,49
2011-09-09 11:00:00,9,9,11,4,3,0,1,2,25.42,27.275,94,0.0,66
2011-08-09 17:00:00,8,9,17,1,3,0,1,3,26.24,28.03,94,19.0012,102
2011-02-04 21:00:00,2,4,21,4,2,0,0,1,13.12,15.15,61,16.9979,53
2011-05-16 12:00:00,5,16,12,0,2,0,1,1,27.06,31.06,54,6.0032,137
2012-04-10 20:00:00,4,10,20,1,4,0,1,1,26.24,30.305,65,7.0015,391
2011-10-07 02:00:00,10,7,2,4,3,0,0,1,27.88,31.82,69,6.0032,68
2011-10-10 22:00:00,10,10,22,0,4,1,0,1,22.96,26.515,88,6.0032,104
2012-12-14 13:00:00,12,14,13,4,4,0,1,1,14.76,17.425,50,15.0013,274
2011-06-08 23:00:00,6,8,23,2,3,0,0,3,28.7,33.335,84,19.0012,79
2011-09-08 09:00:00,9,8,9,3,3,0,1,2,31.98,37.12,62,8.9981,141
2011-12-14 13:00:00,12,14,13,2,4,0,1,2,14.76,18.18,57,7.0015,119
2011-11-14 16:00:00,11,14,16,0,4,0,1,1,25.42,31.06,46,27.9993,264
